Movie_Name,Comment
信仰者,怎么说呢，演技还是有比较大的提升空间，而且不知道是因为什么原因，主要的几个年轻演员，在造型上竟然分不太清楚，但是一部主旋律片能拍成这样，也算是过得去了。
信仰者,真是讨厌刘畴西啊，不过最后还算骨子硬没投降。
信仰者,一步错步步错，然后就是全部被包了饺子，为了信仰他们都是英勇赴死
信仰者,单位组织看的，剧情台词有些生硬，但结合方志敏生平实际来看，确实挺感人，片尾一群学生齐声朗诵《可爱的中国》时心里滋生一股感动。那一辈的革命者是真正怀着信仰去拼搏奋斗并甘愿为之付出生命的，现在呢？
信仰者,55个豆瓣影评中51个五星4个四星，结果豆瓣显示暂无评分，这是什么鬼操作！给三星是因为八一厂不容易:剧本用心了，反思也到位，演员也专业，战争场面采取先进经验突出局部不再像以前场面一定要大而全。但是主旋律片也就“业”系列、战狼系列和红海行动能有票房，其他都是回到电影频道播的命。
信仰者,不远百里在弋阳电影院看的电影，打卡留个纪念！
信仰者,昨天单位活动在5楼报告厅看了大半场电影，记住了一个名字寻淮洲！然后对刘畴西无语！害死了好多人，还毫无愧疚之情……突然发现男主是个台湾的
信仰者,电影党课，有关信仰很好的一课。
信仰者,主旋律电影 未必不好看。战争场面很多很宏大 辛苦了.. 革命时期的人真的太不容易了..（闪回有点乱
信仰者,本群众替党员来参加组织生活了
信仰者,故事情节不算精彩，但当时的革命信仰还是让人印象深刻
信仰者,这个电影和一般主旋律不一样，整部电影里共党都是失败失败，最后几位战士牺牲了。好的地方是，国党都不是脸谱化人物，几位烈士就义前真的太感动了。胡天桃的饭碗，刘畴西的最后一盘棋，乔英就义前的歌谣，以及方志敏就义后的课文，本来是为了任务去看居然真情实感的看哭了。不好的地方时间线乱七八糟的，故事说的琐碎一点也没有革命者的大气。不管怎么样这部电影还是超出我的预期了。
信仰者,还可以吧
信仰者,很主旋律，很正能量，有些地方真的很感人触动人心，但是整体主说教，故事性不强有点无聊
信仰者,148个短篇，74个影片一水的四星。。。。。。好神奇
信仰者,很感人很励志 要多看几遍才看的懂 热血
信仰者,平淡了些
信仰者,在江西上饶军训的时候看的，想起爷爷临走前嘱咐我要爱党敬业 ，报效祖国，不禁潸然泪下。曾经革命者憧憬的未来正在逐步实现，我们的祖国正在日益强大。是信仰自由与平等的先烈们为我们铺平道路，感谢我亲爱的祖国，祝祖国繁荣昌盛。
信仰者,"我敬重，敬佩，景仰方志敏同志，但这部电影实在是差强人意。时间线被割得太碎，人物塑造不清晰，靠配乐强行拔高。其他配角里面王耀武比较好。
主旋律也可以拍得好，但这片子的质量并不太配得上方志敏同志。
另外，我觉得信仰者肯定不是指方志敏一个人，而是一大批革命先烈，这片子的群像实在是做得差了点。"
信仰者,有信仰的人，生而坚定，死而慷慨。
信仰者,确实被感动到哭了，插叙回忆的主旋律讲述方式让我眼前一亮。
信仰者,礼堂空调挺给力的，睡的还可以，片子氛围渲染得很好，比想象中垃圾片好多了。好几个镜头都要成老方的救赎了233
信仰者,没想到第一次集体看电影是和这样一群老师一起接受党员教育活动
信仰者,剧情清晰，故事深入人心，很好的表现出了当时环境所带来了的思想信仰。
信仰者,单位组织去看的，主旋律电影，拍的一般吧，最多让我了解了当年的历史了。
信仰者,情节很好，我都受到很大的鼓励，爱国情节又一次的唤醒
信仰者,当今电影界大多更注重对商业吸金题材电影的投入，这类历史军事题材的电影似乎只是应付某一时刻的政策而不注重质量，导致很多人将其定为烂片，这是很悲哀的现状。有人说这是个娱乐至死的时代，貌似一点也不为过？
信仰者,弋阳电影院旁边广场免费送电影票，这什么操作[惊讶]一看是爱国教育片《信仰者》，我想这些片商为了拿补贴真是什么都干得出来。[鄙视]
信仰者,脉络清晰，演员也有华彩的地方，可惜了，彻头彻尾不可逆转的主旋律。
信仰者,早前上海电影节时看的，“雪压竹低头，低头欲沾泥。一朝红日起，依旧与天齐”，有被主人公及其信仰打动。在人物刻画方面，以及一些“争辩”情节上都有可圈可点之处，可惜，整体上还是主旋律英模片的那一套，说教太多了。。。
信仰者,中国人的官瘾实在太深，汉重孝廉有埋儿刻木，宋重理学有高帽破靴，清重帖括而“且夫”“然则”。总而言之：那魂灵就有做官——行官势，摆官腔，打官话。
信仰者,2018.9.20.单位给票的主旋律影片，论失败与猪队友之间的联系。
信仰者,拍成这样也算可以交差了
信仰者,所以我看它意义何在？
信仰者,导演和演员缺少太多的经验了，导致作品只有主旋律
信仰者,"文艺非文艺，战争非战争，仅是杂糅，无感人至深。
文艺片不是让你在雪中念几首诗。
战争片不是跑着跑着被炸开了花。"
信仰者,"20180831 新华银兴
没看完…肖毅和马承祖是两片的制片"
信仰者,单位组织。。。不知所云。。。
信仰者,为什么要强制我们大学生给你Shua票房？
信仰者,主题教育配合活动
信仰者,全校被组织过来看，果然政治正确就是好卖座，信仰者?谁是信仰者?当然是方老五了，这配乐。。男女在一起的时候像在拍偶像剧，剪辑表示不太懂，战争场面可谓一个糙，都学红海战狼，炸炸炸就完事了，正义凛然果然是每个党员具有的气质，旁白哈哈哈！老李真卧底，指挥还是一如既往的牛逼，方志敏在大雨下欢呼好突兀。。。监狱果然是有漏洞
信仰者,单位组织，本来以为会睡着（没午休），结果还行，难得的失败战役，主旋律电影慢慢地没有那么假大空了，虽然台词依然很尬，剧情薄弱，但也比隔壁什么逐梦娱乐圈好
信仰者,你们可算白死了
信仰者,是国民革命军德械师吗？
信仰者,哎，一点也感受不到好吗
信仰者,为什么主旋律的电影不受欢迎，因为它们拍的都不好看。时间进入了新时代，可是很多东西还停留在过去，《信仰者》电影就是如此。主创们很用心地做出了一部停留在过去的电影。糟糕的配乐时机，脸谱化的人物形象，还有一如既往对战争细节的想当然呈现。给我的感觉就像是看了集加长版的电视剧。可以说人民日子增长的观影需求已经被主旋律电影严重拖了后腿了。
信仰者,不好看不喜欢
信仰者,朋友给的票，看的想睡😑
信仰者,整个电影都是以回忆来讲述方志敏当年的故事，故事情节平坦，以及镜头的不连贯。表示不喜欢而且还是学校组织去的
信仰者,"出电影院的时候，经过一个七八岁的小男孩身边。
妈妈问他“这是你看的第二遍了吧。”
“嗯”
“没事，第三遍就看得懂了。”"
信仰者,3.5星，八一厂不容易，主旋律片拍成这样比想象中好，一些战斗场面还是挺有感觉，而且难得有电影全景展现我军失败的战役。PS: 豆瓣居然连个演员表都没有？
信仰者,上面领导不下文件强制要求单位组织观看，估计有生之年也看不到这部电影，小地方电影院压根没有排片。信仰者是第一场，看哭了，确实被感动到了，插叙回忆的主旋律讲述方式让我眼前一亮。电影没有假大空，没有生硬洗脑，没有过多脸谱化的非黑即白，没有狗血爱情，没有无敌开挂，没有党民鱼水情，没有过多死前肺腑，没有xxx万岁，更多的描述方志敏和其他革命先烈们生前的事迹，细致感人，抛开意识形态不谈，有这么一批人能为了自己心中认为是对的信仰，奋斗终生乃至付出生命，足以让我为之动容。电影的不足在于剧情、时间感的薄弱，更像是把几个故事穿插在了一起，技术、经费的不足导致战争戏份较之欧美还是有差距，个人不太喜欢最后的结局回到现在念他的文章，有点出戏。致敬每一个为信仰而活的灵魂，无论成败。
信仰者,方志敏让粟裕先突围，粟裕后来是解放军总参谋长；军团长跟黄埔一期吃饭怒斥国军不抗日、下棋悔棋、最后赴死前聊苏联女人，是主旋律中难得的人性“真实感”；每一个国民党主要角色都说了共产主义在中国行不通，国民党的角色都非常体面…这部电影更多的是个人的角度讲述我党早期创业之艰苦，而不是从假大空的大历史角度，这是主创者的自信与用心。
信仰者,最尴尬的同学聚会
信使 The Messenger,题材比较讨巧，是那种一想都会有戏有感动的东西，可惜后面比较拖沓，而且说教重了，。
信使 The Messenger,此类电影一贯就是到最后两个人带着观众认知并了解彼此然后就泄了气 和动画片一样永远是前半段精彩~
信使 The Messenger,过于沉重的事情有时却很简单，甚至发生后就永远无法挽回，但为什么不找到发动战争的源头?这应该是所有反战电影的宗旨，不然痛苦会一直持续下去，让这些信使也处于尴尬和揪心的状态
信使 The Messenger,从拆弹部队到兄弟再到这部，去年伊战题材层出不穷，可以说各有千秋吧。这部更让我想起《逝纸》不同的是一个告诉本人一个告诉亲人，其实都不是件容易的事情。不过三部美片殊途同归都是在探讨战争对人性的影响，拆弹略带戏谑，兄弟尽是残酷，而信使则稍许温暖。
信使 The Messenger,当他坐在车里开始和警察斗嘴时这部电影之前在我心里积累起来的好感就全没了
信使 The Messenger,"一个美国士兵发现自己面临着道德上的两难问题：他爱上了死去的长官的遗孀。 
"
信使 The Messenger,送信其实就是个幌子，赋予了影片一个形式，并给了男主角认识另一个女人的机会。并不是结尾的时候说一说，哭一哭就释然了，整个影片有一点虎头蛇尾，结尾有一种被稀释了的感觉，总之要说伤痛伤的不够彻底，要说希望，也没给出什么希望。至于男配，最后那一哭应该是得奖关键吧。
信使 The Messenger,前半部分较为好看，那个＂he is nolonger with us＂的笑话娱乐了我好几天。后半部分有点甘于平凡。喜欢流氓大叔。众生百态。
信使 The Messenger,没有预想中的好，感动点不多，而且感觉太拖，最受不了装深沉，没带你回家感人呵呵！
信使 The Messenger,看瘟神怎么来叩门。可惜泪点低，电影里的亲属悲痛欲绝，我也总是凄凄切切。
信使 The Messenger,12.1 太阳出来了，我就不想死了。死亡和消失的痛苦。当怒汉哭泣。寻找同等级的痛苦然后给予慰藉。
信使 The Messenger,"....还行吧.觉得这种片中不会大卖.大家不喜欢看这种太闷,的小文艺片子,
剧情还可以.至少让我们了解了.平时电影里面那个通知死亡大兵的平时生活..."
信使 The Messenger,"三星半，又是战争留下的后遗症。演技不错，但后半部分有些拖沓~
"
信使 The Messenger,喜剧 没有直面正经地控诉 反倒轻松 倒是表达还是不明
信使 The Messenger,美国大兵对待伤痛的方式，比《taking Chance》更关注送信人本身的心理变化
信使 The Messenger,以一个很新颖的视角（“撒旦的使者”）切入的反伊战电影，后半部分有些拖沓
信使 The Messenger,"曾经爱过一个人，现在他死了。于是我又爱上了他。
Follow procedure。
豆瓣上很多人说看哭了，我没有诶，期间还假寐了15分钟。"
信使 The Messenger,为什么通知死者家属时，不能肢体接触？
信使 The Messenger,断断续续用了超过2个小时的时间终于看完了。节奏很慵懒，风格太压抑。三星半。
信使 The Messenger,视觉独特~男主男配都不错，就是真的太压抑了
信使 The Messenger,战争留下的永难愈合的创伤
信使 The Messenger,选题很好，关于感情宣泄的戏份有些多不免拖沓，最后还是个好的结局把，两个人说出了自己的心里话而和好，跟其他好莱坞电影都一样的套路吧
信使 The Messenger,只是本着男主角去的 内容一般
信使 The Messenger,没有《护送钱斯》拍的精致~
信使 The Messenger,几家欢乐几家愁
信使 The Messenger,三星半
信使 The Messenger,三星半 后面没意思了
信使 The Messenger,"The world will little note nor long remember, what we say here, but it can never forget what they did here."
信使 The Messenger,整体感觉不怎样，浪费了一个好题材
信使 The Messenger,描写战争创伤的反战电影。不错的剧本被略显拖沓的情节脱了后腿，但整体上还是可以的。
信使 The Messenger,"因为真实而略显平淡,生活就是这样. 奥巴马也许未来会被美国人民惦记的."
信使 The Messenger,"just let things go, whatever,whoever"
信使 The Messenger,角度和剧本不错
信使 The Messenger,让我觉得好看的一幕是威尔向托尼诉说战争遭遇。其它，嗯。。。
信使 The Messenger,题材新颖，视觉独特，但后半部分有点拖沓。
信使 The Messenger,战争战争...
信使 The Messenger,只能说还行，阵亡通知方面剧情不怎么显眼，倒是伍迪哈里森和本福斯特敞开心扉成为好基友的过程笑死我了，俩人之间化学反应超级萌！仍是老生常谈，带过一点战争对普通士兵的异化问题，警察拦你车也没错啊，说教的并不好。
信使 The Messenger,老题材换了个新形式，旧瓶换新装，没啥意思。
信使 The Messenger,想触及一深刻主题，但没有演绎well
信使 The Messenger,一般一般~可以说我肤浅
信使 The Messenger,没怎么看懂~只觉得很沉重~
信使 The Messenger,09柏林最佳编剧奖
信使 The Messenger,后半部开始变得讨厌了
信使 The Messenger,如一杯茶一样
信使 The Messenger,唉 男主的个人魅力让我看完
信使 The Messenger,周四电影日看的，除了角度独特完全没进入观影状态呐...
信使 The Messenger,后劲不足。
信使 The Messenger,"这电影没让我联想到反战;家属的那种悲痛我觉得那是必然:信使的残酷回忆更没感染到我.倒是郁闷怎么那家伙跟刚丧夫的女人产生了情愫.对我来说,这就是一部一般般的片子."
信使 The Messenger,就知道结尾会很烂
信使 The Messenger,一开始介绍职业的时候还觉得挺好的，越到后面越失望，同是介绍职业的电影比较喜欢UP IN THE AIR《在云端》
信使 The Messenger,大兵心中都有深深的伤痛啊，何况摊上报丧的差事。
信使 The Messenger,影片中几人通知死者家属的片段让我有些触动
信使 The Messenger,武迪太套路了
信使 The Messenger,没看完的
信使 The Messenger,Is there anything i can do to make it easier for you
信使 The Messenger,7.1 另类战争电影，后部分拖沓了
信使 The Messenger,"1。 一场战争，能够诞生很多电影。 

2。 对个人生命的尊重。 差距不只一百年。 

3。 同类影片中，算是比较朴实的。  
"
信使 The Messenger,电影剧作课的作业。
信使 The Messenger,题材不错滴
信使 The Messenger,没什么劲
傲气盖天 Michael Collins,为了树起这个形象，导演有意丑化了其他角色，这并不是一个好的范例，本是热血豪情的男人戏，却非要加入些儿女情长。多少有点坏了气氛。迈克尔更像个主旋律的英雄，而打游击战，也恰恰是我们所喜欢的。爱尔兰杀官员，英国杀平民，这善恶也太容易区分了。
傲气盖天 Michael Collins,只记得几个镜头了。主题歌是Sinead O'Connor的《She Moved Through The Fair》，牛逼大了。
傲气盖天 Michael Collins,迈克尔.柯林斯原本可以成为另一种传奇，但却以这样的传奇故事收尾。里面穿插的爱情故事让整部片子显得有点不伦不类。不过确实让人对英国和爱尔兰之间的历史纠葛有了略微了解，当然可以看做另一个《勇敢的心》。3.5
傲气盖天 Michael Collins,外国主旋律电影，好腐啊……为什么AR会吃飞醋说You can run it without me……
傲气盖天 Michael Collins,虽然是尼尔乔丹编剧导演的，但有些地方也太主管了，主角就一味的高大全，连后来的爱尔兰第一任总统都丑化，实在是没经，硬生生搞段三角恋进去，萝卜丝姐姐的口音糟烂无比，据说当时姐姐正和尼森叔搞绯闻，所以才去演的？十几年后再看此片的最大惊醒是原来刺杀柯林斯的正太是小乔演的
傲气盖天 Michael Collins,Neil Jordan拍了一辈子魔幻和边缘题材，让他拿大奖的却是一部正传，就像波波拍了一辈子恐怖，但最出名的却是钢琴家。在有些地方，独立被视作英雄，在另一些地方，却被骂作叛徒，但有一天历史终将会给出答案。
傲气盖天 Michael Collins,如果我当初是先看这部再看风吹稻浪，那理解会更透彻些
傲气盖天 Michael Collins,和Devils own 相仿，極力掩蓋 仇恨的根源其實深入血液，遠非電影中表現得那麼理性。
傲气盖天 Michael Collins,实在不如 风吹稻浪。
傲气盖天 Michael Collins,抗争与妥协。爱情戏减一星，扭曲Valera减一星。
傲气盖天 Michael Collins,不怎么样，没有史诗的气场，也没让我触动，三角恋更是让人恶心，茱莉亚罗布次明明就是多余角色
傲气盖天 Michael Collins,Collins这粗人我喜欢，但丑化了Valera。这片少些儿女情长会更豪爽。“我们唯一的武器，就是拒绝。” 喜欢这句话。
傲气盖天 Michael Collins,Michael Collins以他自己的方式去爱他的国，但这背负的代价太大、代表的意志太多了。PS：北爱问题还没解决，革命尚未成功，同志仍需努力！
傲气盖天 Michael Collins,爱尔兰口音好可怕，弃。。。
傲气盖天 Michael Collins,迈克尔科林斯传记片，爱尔兰民族独立，电影还可以，我喜欢的题材，但不出色，连姆尼森威尼斯的影帝，6.7生日这天看的，纪念一下，电影7.5分
傲气盖天 Michael Collins,7/10。剧情推进极快，基本上是把主人公所有参与的生平事迹走马观花似复述一遍，剪辑又碎又跳，英雄形像稍显单薄。关于和平的论述、昔日战友迅速反目，本可以深入挖掘的素材都流于表面，爱情线刻画更是莫名其妙。看惯了好莱坞革命史诗类型，除了越来越强大的景观和卡司，真的没啥好称道的。结尾曲不错。
傲气盖天 Michael Collins,我把精力都放在Jonathan身上了，最后才发现他只是在片尾跑了个龙套而已。
傲气盖天 Michael Collins,电影整体结构不错。战争戏看得让人热血沸腾。塑造了一个正直，善良，勇敢的性情真汉子。但影片前半段节奏过快，人物性格没有很好铺开。对正反两方的描写偏向脸谱化(英军装甲车一言不和向橄榄球场扫射完全无意义与合理性)。导演所添加的三角恋的情节让人很不舒服，甚至有污辱伟人的嫌疑。总之，这是一部“演义式”的影片，娱乐性超过纪实性。
傲气盖天 Michael Collins,一部爱尔兰样板戏似的片子，为了突出柯林斯的光辉形象不惜把作为对头的瓦列拉描绘成一心只图功名不择手段的政客，形象比英国人可恶多了，但剧情上又没法解释这么一个毫无魅力怯懦奸滑的小物怎么始终得到包括柯林斯在内众多爱尔兰人的支持的，剧情有点矛盾。比瓦列拉更谜的是女主，毫无形象可言。
傲气盖天 Michael Collins,配乐出彩
傲气盖天 Michael Collins,埃蒙·德·瓦乐拉  没有在影片中那么不堪。或许为柯林斯的死去做个解释吧。
傲气盖天 Michael Collins,每个民族争取自由与独立的历史都是相似的
傲气盖天 Michael Collins,中學生適宜觀看的主旋律歷史片，難為了Alan Rickman。還是Ken Loach 的風吹麥動較高質。
傲气盖天 Michael Collins,"故事是好故事，但电影没拍出感觉
铁血手段，慈悲心肠不是这么好拍的"
傲气盖天 Michael Collins,他们真幸福，造反了关一下就出来了
傲气盖天 Michael Collins,那美女应该全部剪掉
傲气盖天 Michael Collins,为了AR看的，算是第一次了解爱尔兰的独立史，电影作为政治的载体，塑造人物时一定无法做到全面而客观。但这部完成度不错，中规中矩的历史主流片，叙事流畅线索清晰。
傲气盖天 Michael Collins,ALAN的女装...
傲气盖天 Michael Collins,比較俗套的安排，比較搶眼的攝影，佈光。
傲气盖天 Michael Collins,“爱尔兰的河水是咸的，因为那是爱尔兰人的眼泪。” 从《勇敢的心》到《傲气云天》再到《因父之名》，爱尔兰独立运动真是一段可歌可泣的历史，很难想象一个民族为了寻求独立和自己所认可的公理，不间断的坚持斗争700多年，绝好的电影题材。相同时代和背景的故事，相比肯洛奇《风吹麦浪》的冷峻、客观、不预设立场，尼尔乔丹拍的还是太过于主观，大嘴姨角色的存在也略显尴尬。
傲气盖天 Michael Collins,不懂历史，觉得不是很燃。里安纳逊好高。
傲气盖天 Michael Collins,剪辑有些跳跃，故事么还是比较宏大的
傲气盖天 Michael Collins,为了树立主角主旋律英雄的形象，有意地丑化了其他角色，包括英国屠杀平民、爱尔兰刺杀官员的善恶区分；热血男儿戏硬要加入儿女情长，割裂了整体气氛。
傲气盖天 Michael Collins,Julia Roberts究竟是幹嘛？囧 超嫩的JRM真驚艷!
傲气盖天 Michael Collins,一个英雄主义的领导人领导爱尔兰独立革命的故事。主角功底略差，但傲气盖天的气势确实是演出来了。民族主义像烈火一般燃烧，烧伤了别人，却也能烧伤自己。七百年爱尔兰独立运动，又是付出了怎样的牺牲才最终胜利？柯林斯为了内战息止而牺牲了自己的生命。英雄已去，唯有意志长存。
傲气盖天 Michael Collins,女性视角里的英雄气概，每个环节都刚刚好。惊心动魄又心思细腻，神奇的视听语言。从来没有哪部电影把紧张的暗杀线索和柔情的爱情线索放在一起，战争片里最棒的平行蒙太奇！
傲气盖天 Michael Collins,本片获第69届奥斯卡最佳剧情类配乐和摄影提名。时间最后证明迈克尔柯林斯的策略是正确的。人民期盼和平，暴力抗争和暴力镇压最终都只会让民意的天平朝着不利于自己的方向倾斜。可以这么讲，正是英格兰人的傲慢一步步把爱尔兰推向独立。影片也拍的很血腥，虽然看不见血肉横飞。
傲气盖天 Michael Collins,还可以剪得再拖沓点么...
傲气盖天 Michael Collins,因为历史知识的缺乏，这部电影给我的感觉就像一部历史题材的教育片一样，看完电影对爱尔兰共和国初期的建立历程有了一些皮毛的了解。第一次在电影中见到年轻的连姆尼森，演技好过最近几年的飓风系列，不过这也源于本身就是爱尔兰人的原因，也在这部电影里第一次听见爱尔兰口音是怎样的。
傲气盖天 Michael Collins,为了树立起柯林斯这个人的伟大形象，让其他所有存在的，不存在的角色都成为了他的帮衬，也许很好看，但却不真实，各种交叉剪辑的暗杀戏可以说很教父了。
傲气盖天 Michael Collins,"一种努力。
"
傲气盖天 Michael Collins,这个片名的翻译真是坑爹
傲气盖天 Michael Collins,1，爱尔兰近现代历史的另一面，跟《风吹麦浪》立场不同。2，可能是名人传记片的通病，结构不（很）太（不）紧凑。3，大叔们都是很好看的。
傲气盖天 Michael Collins,独立片，有点沉闷，主角线过于强大。
傲气盖天 Michael Collins,音乐摄影民族英雄的题材都很不错，觉得最大的问题是选角，即使尼姆尼森是出生北爱但对他的印象还是与好莱坞有关，更不要说萝卜丝大嘴了，还花那么多功夫拍谈恋爱，真是出戏的不行，这种片难道不是应该全数交给那些土生土长又在英国演艺圈混的吗？要是肯洛奇来导就好了
傲气盖天 Michael Collins,台大看的，爱尔兰协会活动，期末的关系中间睡了半小时
傲气盖天 Michael Collins,時間濃縮太大又加入多過無謂枝節，處理用力，太多Drama，只是一部僅僅合格的商業片。
傲气盖天 Michael Collins,我还以为大嘴只演好莱坞爱情片的，这电影真的处处都透露一种我是原创剧本的气息，偏偏它是个人物传记。
傲气盖天 Michael Collins,一下子觉得爱尔兰电影很多，参展的爱尔兰电影很多，跟美国搞合拍片的爱尔兰电影更多。片商送了中文字幕，要大大地表扬~~
傲气盖天 Michael Collins,买了盘，当时直接看睡过去
傲气盖天 Michael Collins,这部电影唯一的亮点是rickman叔，如若不是他，我连一半都看不下去。 Neeson的表演僵硬死板，导演和编剧是白痴，把Michael Collins这个爱尔兰民族英雄表现的：白痴、鲁莽。影片的开始，当Valera和Collins同时被俘，Valera的一句等待就把两个领袖人物划分清楚了。另外，里面的爱情戏，简直是垃圾！
傲气盖天 Michael Collins,片子其实一般，而且有悖史实，为了塑造柯林斯的形象抹黑其他历史人物。PS 记忆中茱莉亚罗伯兹的口音相当蛋疼
傲气盖天 Michael Collins,务实为先
傲气盖天 Michael Collins,AQ挂的嘤嘤嘤嘤，基片，两个男人的感情线有始有终有甜有虐周到极了
傲气盖天 Michael Collins,前面个个激昂热血建国 最后竟然毁于内战 
傲气盖天 Michael Collins,把一言难尽的建国史拍成了中规中矩的好莱坞大片；为了体现男主高高在上的人格魅力，不惜将英雄辈出的宏阔图景缩成善恶两极高低立现的苍白背板，不过看完还是对这段国仇家恨有了更直观的认识。跟格局更小、情感更细腻的《风吹麦浪》是两个视角，不过都有对暴力革命的反思以及对“爱尔兰性”的再定义~~
傲气盖天 Michael Collins,用枪堪比费拉拉
傲气盖天 Michael Collins,"和《风吹麦浪》很像,但比起来还是闷了点,虽然演员们都是实力派的."
傲气盖天 Michael Collins,恐怖分子
傲气盖天 Michael Collins,不少眼熟的地方😏 感情戏太多 打她娘这群异教徒就对了
像男人一样死去 Morrer Como Um Homem,好诡异
像男人一样死去 Morrer Como Um Homem,完全没想到是这么一部电影。
像男人一样死去 Morrer Como Um Homem,真是上辈子折翼的天使……还是新社会好啊，生男生女都一样
像男人一样死去 Morrer Como Um Homem,能把一个Drag Queen的故事拍得让我睡着两次也真是不容易啊。恼人的长镜头与文艺啊，唱歌非要整首整首的唱完。最终其实不得不赞赏导演对这个善良坚强的人物塑造。像娘们般活着，像男人般死去。他临死前透彻宽容的交待很有画龙点睛的感觉。
像男人一样死去 Morrer Como Um Homem,边看边听着后排的人呵欠连连。。。好吧，自己看着也觉得十分地不知所云的电影，节奏一直就是闷闷的。。。加多一星=-=因为看到最后还是感动了下。。。。。=-=
像男人一样死去 Morrer Como Um Homem,诡异。
像男人一样死去 Morrer Como Um Homem,看了十分钟就发现错了。
像男人一样死去 Morrer Como Um Homem,何时你才能够了解 你所能做的只是常理之事 爱一个人是受制约的 你知道吗 可能的也不可能 对得起的也可能对不起 分手说再见 再见他一面 望着你的背影远远离去 这就是所谓的命运 一种“弃”约
像男人一样死去 Morrer Como Um Homem,最后殉情那段是亮点！
像男人一样死去 Morrer Como Um Homem,无敌闷的同志片，不过够细腻
像男人一样死去 Morrer Como Um Homem,一樣是在dreaming and drifting，但變得溫情，不那麼挑釁觀眾，想走阿莫多瓦路線？
像男人一样死去 Morrer Como Um Homem,后面的部分好，但镜头毕竟粗糙。
像男人一样死去 Morrer Como Um Homem,一些分支情节好游离，不过少数片段还是拍得很美的
像男人一样死去 Morrer Como Um Homem,有一种奇异的美！
像男人一样死去 Morrer Como Um Homem,隆胸失败会死人的。。
像男人一样死去 Morrer Como Um Homem,6.5，主题倒错，但电影倒很正常。闷加一种绝望的美，喜欢片中段那整屏的泛红。
像男人一样死去 Morrer Como Um Homem,两个多小时看的真挺累的。。。
像男人一样死去 Morrer Como Um Homem,"生活比电影更艰难。
话说导演不浮躁，真淡定。"
像男人一样死去 Morrer Como Um Homem,Tonia很纠结，是男还是女呢〜树林里听歌那段，与众不同〜
像男人一样死去 Morrer Como Um Homem,易装癖的老男人，露了小鸡鸡的小男友还蛮帅的。就是节奏好缓慢，快进看完的。。。
像男人一样死去 Morrer Como Um Homem,深红树林里的那段吟唱很缠绵；其实她是个活得很漂亮的男人；俩人穿着西装下葬，让我立马觉得这部电影没那么难看。
像男人一样死去 Morrer Como Um Homem,易装者都是不可捉摸的精灵
像男人一样死去 Morrer Como Um Homem,片名这么霸气，没想到是个同志娘炮
像男人一样死去 Morrer Como Um Homem,走到最后的骄傲
像男人一样死去 Morrer Como Um Homem,电影的色彩我喜欢，那种蓝紫色特别好看。但说到电影本身，我觉得有点闷了。一直不觉得托尼亚和那个儿子一样的小男友之间是爱情，那顶多算是习惯了在一起，但看到最后小男友殉情，又觉得也许他们是有爱的，或者说，习惯到了一定程度变得不能一个人活着。一辈子想当个女人能骄傲的活着，却到死都没能如愿
像男人一样死去 Morrer Como Um Homem,高饱和度的画面和易装癖同志故事让人觉得似成相识，非常阿尔莫多瓦，但是比阿尔莫多瓦电影节奏要慢很多，随着故事的发展这个剧情也越来越浪漫直到最后以殉情终了，让人觉得很不可思议。PS原来是真实事件改编这样的结局究竟是说明人间有真爱呢还是说明了人的依赖性是很强的呢？
像男人一样死去 Morrer Como Um Homem,断断续续看完，只喜欢那只小狗和四人端坐的暗红树林，别的都太雕琢了
像男人一样死去 Morrer Como Um Homem,居然是這樣的電影 同性戀電影看到現在排名前幾 其實有異裝愛好的男人愛上另一個男人 這真的算同性戀嗎。
像男人一样死去 Morrer Como Um Homem,那个流出来的是硅胶吗。。。
像男人一样死去 Morrer Como Um Homem,忘年真爱
像男人一样死去 Morrer Como Um Homem,死吧~~
像男人一样死去 Morrer Como Um Homem,还不错
像男人一样死去 Morrer Como Um Homem,讲的是一个为了真爱的故事
像男人一样死去 Morrer Como Um Homem,elle——ill——il。3.5
像男人一样死去 Morrer Como Um Homem,生前打打闹闹纠缠了一辈子，一个死了一个立马殉情追随着去，小男友对托尼亚真是情深意重。
像男人一样死去 Morrer Como Um Homem,不喜欢慢节奏的电影。
像男人一样死去 Morrer Como Um Homem,其实是一部饱和度没有那么高的阿莫多瓦。
像男人一样死去 Morrer Como Um Homem,节奏太慢了。
像男人一样死去 Morrer Como Um Homem,相对于西国，葡国也有个Jo?o Pedro Rodrigues。大耶稣像和四月二十五号大桥，重新爱上里斯本。
像男人一样死去 Morrer Como Um Homem,没什么看点，无趣
像男人一样死去 Morrer Como Um Homem,身体每况愈下，很久前抛弃的亲生子也在这时找上门来。为了逃离这一切，Tonia前往儿时的乡间旅行结果在森林中迷了路
像男人一样死去 Morrer Como Um Homem,也就最后镜头才亮一下
像男人一样死去 Morrer Como Um Homem,很难忍受一部2小时的电影没有配乐
像男人一样死去 Morrer Como Um Homem,第62届戛纳电影节一种关注单元入围 抛去变装的外壳 其实是一个关于真爱的故事
像男人一样死去 Morrer Como Um Homem,我日了个去啊，这是什么东东！！
像男人一样死去 Morrer Como Um Homem,没啥意思
像男人一样死去 Morrer Como Um Homem,本来以为是个特爷们的励志故事，没想到讲了一帮伪娘的事
像男人一样死去 Morrer Como Um Homem,……
